Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
7624,1.51,Premium,J,VVS2,62.6,59.0,7.31,7.33,4.58,8770
14175,1.5,Very Good,I,VS2,63.3,55.0,7.3,7.26,4.61,9533
10428,2.02,Good,F,SI2,61.9,61.0,8.06,8.02,4.98,15261
7768,1.57,Ideal,J,VVS2,61.4,57.0,7.5,7.45,4.59,9516
1749,0.43,Ideal,J,SI1,61.9,54.0,4.88,4.84,3.01,708
23391,1.01,Premium,F,SI2,58.3,58.0,6.56,6.55,3.82,3897
21233,0.9,Premium,I,VS2,58.7,60.0,6.35,6.28,3.7,2923
2670,0.32,Very Good,H,SI1,63.1,54.0,4.42,4.36,2.77,576
20329,0.93,Premium,G,SI2,61.4,56.0,6.27,6.23,3.84,3019
6415,0.24,Ideal,F,VVS2,61.7,55.0,3.99,4.02,2.47,678
7392,0.7,Very Good,G,VS2,63.4,58.0,5.63,5.57,3.55,2338
7671,0.7,Ideal,H,VS1,62.0,59.0,5.68,5.71,3.53,2648
15937,1.01,Premium,E,SI2,61.0,56.0,6.42,6.36,3.9,4371
22295,0.92,Premium,H,VS1,61.0,62.0,6.32,6.26,3.84,4155
7704,0.32,Ideal,G,VVS2,61.2,56.0,4.41,4.42,2.7,730
308,0.71,Very Good,J,SI2,60.9,55.0,5.76,5.87,3.54,1986
3949,0.91,Ideal,H,VS1,60.8,58.0,6.27,6.32,3.83,4939
22757,0.51,Ideal,D,SI2,62.8,57.0,5.12,5.1,3.21,1359
26521,0.3,Premium,E,VS2,61.7,60.0,4.28,4.31,2.65,570
14816,0.8,Premium,E,SI1,61.5,58.0,5.93,5.97,3.66,3356
3013,2.01,Fair,D,SI2,59.4,66.0,8.2,8.17,4.86,15627
16859,0.47,Premium,E,SI1,59.3,56.0,5.07,5.05,3.02,1087
12028,0.33,Ideal,E,VVS1,61.8,57.0,4.43,4.4,2.73,1052
8563,1.0,Premium,F,SI2,62.8,57.0,6.44,6.37,4.02,4155
4412,0.58,Premium,E,SI1,62.1,58.0,5.35,5.31,3.31,1812
20165,1.07,Premium,E,VS1,59.7,61.0,6.69,6.64,3.98,8015
20658,0.87,Ideal,H,SI1,62.5,57.0,6.13,6.06,3.81,2923
22404,1.3,Ideal,G,VVS2,62.0,57.0,6.96,7.03,4.34,11073
18364,0.46,Ideal,D,VS2,62.7,57.0,4.93,4.89,3.08,1388
8420,0.32,Premium,G,VS2,62.3,58.0,4.36,4.41,2.73,561
9696,0.7,Very Good,I,SI2,63.4,59.0,5.66,5.57,3.56,1775
5865,0.9,Very Good,E,VS1,62.3,56.0,6.1,6.19,3.83,5001
6093,0.53,Very Good,E,SI2,58.3,62.0,5.3,5.36,3.11,1160
11477,0.5,Ideal,D,VVS2,60.4,54.0,5.17,5.23,3.14,2100
24709,1.38,Premium,H,SI2,62.1,60.0,7.13,7.08,4.41,6646
5448,0.26,Very Good,F,VVS1,59.0,61.0,4.17,4.2,2.47,547
24674,0.7,Ideal,I,VVS2,62.5,54.0,5.69,5.74,3.57,2276
24074,0.5,Ideal,G,IF,60.8,54.0,5.19,5.2,3.16,2287
16437,0.83,Ideal,D,SI1,61.9,56.0,6.01,6.04,3.73,4159
850,1.01,Premium,H,VS2,62.3,60.0,6.32,6.27,3.92,4909
9505,0.51,Premium,F,VVS2,61.9,56.0,5.17,5.13,3.19,2310
22272,0.57,Ideal,D,VS1,61.7,56.0,5.31,5.33,3.28,2091
18156,0.31,Ideal,G,VVS1,60.8,56.0,4.41,4.43,2.69,772
19402,0.58,Very Good,E,SI1,61.5,58.0,5.31,5.36,3.28,1424
4628,0.3,Very Good,G,SI1,59.8,57.0,4.32,4.37,2.6,447
22692,0.82,Ideal,E,SI2,62.1,55.0,6.04,6.01,3.74,2668
22340,1.0,Good,F,SI1,63.8,58.0,6.28,6.22,3.99,4586
24332,0.32,Very Good,F,VVS1,62.2,55.0,4.39,4.43,2.74,886
19015,0.47,Ideal,E,VVS2,62.0,55.0,4.97,5.0,3.09,1883
17783,0.5,Good,G,VVS2,63.4,57.0,5.06,5.1,3.22,1715
19162,0.31,Premium,G,VS1,61.8,59.0,4.35,4.32,2.68,802
25936,1.21,Ideal,F,SI2,61.8,57.0,6.82,6.87,4.23,5996
23993,1.19,Premium,H,VS1,62.4,59.0,6.79,6.73,4.22,7277
8092,0.4,Ideal,H,VS2,61.4,57.0,4.72,4.79,2.92,926
1702,1.59,Premium,G,SI1,62.1,58.0,7.45,7.43,4.62,10996
25914,1.52,Good,J,VVS2,57.9,62.0,7.61,7.63,4.41,8861
13116,0.62,Ideal,G,VVS2,61.6,56.0,5.45,5.48,3.37,2861
21018,0.94,Premium,H,VS2,60.1,59.0,6.32,6.35,3.81,4629
14673,0.62,Premium,G,VS1,62.9,58.0,5.41,5.37,3.39,1770
11586,1.71,Very Good,H,VS2,62.6,59.0,7.54,7.58,4.73,13445
6527,1.21,Premium,I,SI1,59.3,59.0,6.98,6.95,4.13,5421
10203,1.01,Premium,F,VVS1,60.8,58.0,6.55,6.48,3.96,10341
4983,0.71,Ideal,E,SI1,61.3,55.0,5.77,5.72,3.52,2817
18925,1.01,Very Good,H,SI1,63.3,57.0,6.41,6.36,4.04,4707
4411,0.54,Ideal,E,VS2,61.4,57.0,5.25,5.21,3.21,1847
21853,0.72,Ideal,G,VS1,61.8,56.0,5.74,5.76,3.55,3478
5346,0.33,Ideal,I,SI1,61.5,57.0,4.46,4.49,2.75,445
25012,1.01,Very Good,G,VS2,62.9,60.0,6.28,6.35,3.97,5779
23193,1.52,Ideal,G,VVS1,62.4,55.0,7.3,7.39,4.58,15959
12185,0.72,Very Good,E,SI2,61.0,59.0,5.73,5.78,3.51,3084
26150,1.01,Good,F,VS2,63.9,58.0,6.39,6.32,4.06,6446
13484,1.59,Ideal,H,VVS2,62.6,54.0,7.43,7.47,4.67,12971
21799,0.58,Ideal,F,VS1,60.3,57.0,5.47,5.44,3.29,2227
4785,0.57,Premium,D,SI1,60.2,60.0,5.36,5.34,3.22,1847
9409,0.31,Ideal,D,SI1,61.7,56.0,4.35,4.37,2.69,541
11606,0.3,Ideal,G,IF,62.8,57.0,4.3,4.27,2.69,956
22063,2.02,Ideal,J,SI1,59.8,60.0,8.21,8.16,4.9,12713
13251,0.35,Premium,E,SI1,62.9,58.0,4.52,4.48,2.83,788
20624,0.4,Premium,F,VS1,61.9,59.0,4.7,4.67,2.9,1050
7999,1.02,Premium,D,VS2,62.5,58.0,6.4,6.37,3.99,7643
3861,0.41,Ideal,E,VS1,,55.0,4.77,4.8,2.97,1079
4113,1.5,Very Good,E,VS2,60.7,60.0,7.32,7.41,4.47,14256
23856,0.64,Ideal,D,VVS1,61.5,56.0,5.57,5.59,3.43,4281
16072,2.03,Very Good,I,VS2,59.9,59.0,8.32,8.24,4.96,16422
22265,1.72,Good,F,SI1,64.3,60.0,7.56,7.52,4.85,13622
22093,0.7,Good,I,VS2,57.5,62.0,5.81,5.78,3.33,2268
12281,0.7,Ideal,F,SI1,61.8,54.0,5.71,5.75,3.54,2635
25826,1.54,Ideal,G,VS1,62.3,57.0,7.35,7.38,4.59,13846
2282,1.14,Ideal,D,SI2,61.4,56.0,6.69,6.77,4.13,5548
20324,1.02,Very Good,H,SI1,64.4,59.0,6.24,6.36,4.06,5047
4307,1.21,Fair,H,SI2,65.6,56.0,6.69,6.59,4.36,3862
20513,0.31,Very Good,I,SI1,62.8,60.0,4.29,4.31,2.7,418
19993,0.58,Good,F,SI1,63.1,57.0,5.29,5.33,3.35,1388
4680,0.63,Ideal,E,VS2,62.1,56.0,5.54,5.51,3.43,2156
17991,1.07,Very Good,G,SI2,62.9,59.0,6.51,6.58,4.12,4321
24734,0.78,Premium,F,SI1,62.3,57.0,5.86,5.85,3.65,2469
26545,1.01,Good,F,VS1,64.0,56.0,6.37,6.32,4.06,5786
15957,1.0,Premium,E,VS1,61.1,60.0,6.41,6.43,3.92,7452
9642,0.31,Premium,H,VVS1,60.5,58.0,4.43,4.4,2.67,907
8771,0.91,Good,H,SI1,58.2,59.0,6.36,6.4,3.71,3855
26899,1.5,Good,G,VS2,61.4,58.8,7.32,7.37,4.5,13307
1487,0.56,Ideal,G,SI2,61.9,54.0,5.29,5.34,3.29,1173
16883,0.59,Ideal,E,SI1,62.2,57.0,5.34,5.37,3.33,1630
9369,0.31,Ideal,H,VVS1,61.5,54.0,4.39,4.36,2.69,907
15542,0.79,Ideal,D,SI2,62.8,57.0,5.9,5.85,3.69,2853
10675,0.41,Premium,F,VS1,60.8,58.0,4.82,4.76,2.91,1076
25563,0.3,Ideal,E,VS1,60.0,56.0,4.39,4.41,2.64,663
19928,0.32,Ideal,D,VS2,62.2,56.0,4.36,4.39,2.72,758
12685,0.91,Premium,E,SI2,60.0,60.0,6.28,6.23,3.75,3379
17809,1.03,Premium,E,VS1,59.6,59.0,6.59,6.57,3.92,7817
22503,0.9,Very Good,G,SI2,63.1,55.0,6.16,6.13,3.88,3452
13769,1.5,Premium,H,VS2,61.6,55.0,7.43,7.37,4.56,10750
7742,0.76,Ideal,F,SI1,62.7,57.0,5.82,5.85,3.66,2607
7394,0.9,Fair,G,I1,,58.0,6.05,5.99,3.92,1939
4648,0.8,Good,D,SI1,63.7,57.0,5.88,5.8,3.72,2738
15194,1.7,Very Good,H,VS2,62.8,58.0,7.52,7.57,4.74,12874
17086,1.07,Premium,G,SI2,62.5,59.0,6.5,6.47,4.05,3296
24070,1.01,Very Good,E,SI1,62.8,57.0,6.35,6.39,4.0,5411
26658,0.32,Ideal,D,VS2,62.7,54.0,4.38,4.36,2.74,972
20754,0.32,Ideal,G,VS1,62.1,55.0,4.41,4.38,2.73,828
23673,0.9,Very Good,E,SI2,63.1,54.0,6.2,6.17,3.9,3084
8465,0.93,Good,G,VS1,63.8,59.0,6.15,6.21,3.94,4503
16152,0.34,Very Good,D,SI1,62.8,58.0,4.44,4.48,2.8,626
17957,0.63,Very Good,D,SI1,63.1,58.0,5.49,5.44,3.45,2211
22434,0.41,Ideal,G,VVS2,62.5,55.0,4.75,4.76,2.97,1007
5071,0.33,Ideal,G,VS2,62.8,54.0,4.42,4.4,2.77,743
13127,0.78,Premium,H,SI2,61.1,59.0,5.91,5.88,3.6,1846
534,0.71,Ideal,G,VVS2,60.7,57.0,5.81,5.78,3.52,2843
6460,1.01,Premium,F,SI2,60.9,60.0,6.45,6.42,3.91,3297
14371,0.31,Ideal,D,SI1,61.8,56.0,4.34,4.37,2.69,571
21652,1.05,Very Good,I,SI1,62.6,56.0,6.49,6.45,4.05,4688
25045,2.01,Premium,J,VS2,60.4,59.0,8.15,8.1,4.91,13744
26881,0.32,Ideal,E,VS2,61.6,55.0,4.42,4.41,2.72,900
18281,0.9,Good,G,SI1,64.2,58.0,6.04,6.01,3.87,3250
6101,0.9,Very Good,G,VS1,61.3,61.0,6.15,6.25,3.8,4515
13735,0.32,Very Good,F,VS2,63.3,57.0,4.38,4.34,2.76,773
2781,1.23,Ideal,G,VVS2,62.2,55.0,6.86,6.9,4.28,10317
13081,1.51,Ideal,I,SI1,61.8,56.0,7.37,7.34,4.55,10232
4114,0.51,Ideal,E,VVS2,60.7,58.0,5.19,5.17,3.14,2545
3917,0.41,Premium,G,VS2,61.8,59.0,4.76,4.72,2.93,1061
1596,1.01,Premium,E,SI2,58.6,58.0,6.66,6.62,3.89,4308
7458,0.41,Good,J,IF,63.6,54.0,4.72,4.75,3.01,827
5973,1.02,Premium,F,SI2,,58.0,6.49,6.42,3.97,4541
2422,2.02,Premium,J,VS2,62.0,59.0,8.08,8.06,5.0,13812
18282,0.4,Premium,D,SI2,61.9,58.0,4.73,4.71,2.92,855
19424,1.7,Very Good,G,VS2,61.6,58.0,7.63,7.67,4.71,16086
15332,0.7,Fair,G,I1,62.5,59.0,5.65,5.48,3.48,1069
17017,0.34,Ideal,H,VVS2,63.0,55.0,4.48,4.44,2.81,880
12758,1.01,Very Good,G,SI1,62.0,63.0,6.34,6.25,3.9,3137
5841,2.0,Very Good,J,SI2,60.9,54.0,8.12,8.17,4.96,10907
15471,0.3,Ideal,E,VS2,61.5,55.0,4.31,4.28,2.64,844
19179,2.2,Ideal,I,VS1,61.4,57.0,8.41,8.37,5.15,15092
18402,0.33,Premium,E,VS2,60.6,58.0,4.49,4.45,2.71,866
26900,0.31,Premium,E,SI1,62.7,58.0,4.35,4.32,2.72,605
24100,0.77,Ideal,J,VS2,61.4,55.0,5.9,5.95,3.64,2159
10214,0.32,Ideal,G,IF,61.2,56.0,4.4,4.43,2.7,918
26554,0.45,Good,E,VS1,61.7,63.0,4.88,4.91,3.02,1241
17941,1.22,Ideal,J,SI2,61.2,57.0,6.86,6.9,4.21,4676
11697,0.75,Ideal,D,VS2,61.7,55.0,5.82,5.85,3.6,3625
23538,1.69,Ideal,I,VS2,,56.0,7.74,7.77,4.69,13645
26953,0.31,Premium,E,SI1,58.3,60.0,4.51,4.48,2.62,698
18791,0.9,Premium,H,VS1,61.8,56.0,6.18,6.16,3.81,4064
16458,1.1,Ideal,F,SI1,61.6,54.0,6.66,6.69,4.11,6621
21978,0.23,Very Good,F,VS2,61.6,59.0,3.96,4.0,2.45,402
16126,0.31,Ideal,G,SI1,61.6,55.0,4.34,4.37,2.68,563
5911,1.29,Ideal,H,SI2,61.6,54.0,7.0,7.02,4.32,6300
24812,1.0,Very Good,D,VVS2,61.3,58.0,6.37,6.42,3.92,9487
17868,0.3,Very Good,G,VS2,63.5,54.0,4.28,4.25,2.71,675
15606,1.11,Ideal,G,SI2,60.5,56.0,6.71,6.67,4.05,4755
23832,1.08,Ideal,H,SI2,61.2,57.4,6.57,6.63,4.04,4564
21887,0.3,Ideal,E,VS1,61.7,57.0,4.31,4.28,2.65,911
2172,0.3,Ideal,G,VVS2,62.3,57.0,4.29,4.32,2.68,665
17320,1.01,Good,F,SI1,63.6,58.0,6.37,6.31,4.03,4989
7022,0.39,Ideal,J,VS2,61.4,57.0,4.72,4.66,2.88,746
9635,0.66,Ideal,D,VVS2,61.6,57.0,5.64,5.57,3.45,3049
128,0.55,Premium,G,SI2,60.3,58.0,5.35,5.33,3.22,1186
23670,0.3,Ideal,H,IF,61.8,57.0,4.31,4.36,2.68,764
9885,1.03,Ideal,G,VS1,62.0,57.0,6.45,6.48,4.0,7119
17706,0.3,Ideal,I,VVS2,62.2,56.0,4.27,4.31,2.67,515
16676,0.33,Ideal,F,VVS1,61.8,57.0,4.47,4.43,2.75,1021
17938,0.28,Very Good,F,IF,59.8,56.0,4.27,4.29,2.56,787
20405,0.41,Ideal,G,SI2,60.9,56.0,4.84,4.81,2.94,810
10556,0.31,Ideal,G,VVS1,60.2,58.0,4.37,4.43,2.65,676
21139,0.3,Ideal,H,VVS1,63.0,56.0,4.27,4.24,2.68,878
23511,1.15,Premium,E,SI2,61.7,60.0,6.78,6.7,4.16,4328
15647,0.33,Premium,I,SI1,60.4,59.0,4.5,4.54,2.73,434
4676,2.0,Premium,E,SI2,61.8,56.0,8.12,8.05,5.0,18426
22410,1.51,Very Good,H,VS2,63.1,57.0,7.24,7.21,4.56,8219
9755,0.6,Ideal,G,VS1,60.2,57.0,5.49,5.54,3.32,2109
14484,0.53,Good,D,VS2,58.4,58.0,5.31,5.38,3.12,1625
8715,1.0,Ideal,D,SI1,62.5,55.0,6.42,6.34,3.99,6664
26290,1.02,Premium,F,SI1,61.0,59.0,6.58,6.47,3.98,5455
3032,0.31,Ideal,G,VVS2,61.7,54.0,4.38,4.34,2.69,907
25578,0.51,Very Good,J,VS2,61.9,61.0,5.09,5.12,3.16,984
22242,0.53,Good,E,SI1,64.1,54.0,5.11,5.16,3.29,1332
25107,0.31,Ideal,D,VS2,61.8,55.0,4.37,4.33,2.69,942
20581,0.32,Ideal,H,VS2,61.5,57.0,4.41,4.45,2.72,534
18576,2.0,Very Good,J,SI1,61.9,59.0,7.96,8.0,4.94,11404
14633,1.52,Ideal,G,VS1,61.1,56.0,7.39,7.43,4.53,14787
10497,0.9,Very Good,E,VS2,63.8,55.0,6.11,6.18,3.92,4598
16189,0.3,Ideal,E,VS1,60.8,57.0,4.33,4.36,2.64,710
10393,1.25,Premium,J,VS1,62.0,58.0,6.89,6.92,4.28,5500
5863,0.31,Premium,H,IF,61.7,58.0,4.33,4.36,2.68,816
12642,0.7,Ideal,E,SI1,61.4,57.0,5.76,5.7,3.52,2777
20151,1.08,Ideal,I,SI1,61.4,57.0,6.67,6.62,4.08,4476
14270,0.52,Ideal,G,VS1,63.0,54.0,5.17,5.12,3.24,1694
4744,2.28,Ideal,G,SI2,61.6,57.0,8.44,8.37,5.18,13907
20729,0.4,Ideal,E,VVS2,62.4,59.0,4.7,4.73,2.94,1166
4985,1.59,Ideal,G,VVS2,62.6,55.0,7.47,7.44,4.67,15823
10846,1.2,Good,I,VS1,61.7,62.0,6.65,6.74,4.13,5818
10898,0.32,Ideal,I,IF,60.8,54.0,4.47,4.44,2.71,864
11726,0.7,Premium,D,VS1,62.5,59.0,5.69,5.64,3.54,3365
13422,2.02,Very Good,H,SI2,59.9,55.0,8.17,8.28,4.93,15851
23859,0.35,Ideal,E,VVS1,61.8,56.0,4.53,4.5,2.79,967
25039,1.1,Ideal,G,VS2,62.0,56.0,6.6,6.68,4.12,6534
15619,1.15,Ideal,E,SI1,62.7,56.0,6.73,6.7,4.21,5526
22554,0.31,Very Good,F,VVS1,61.8,59.0,4.33,4.36,2.69,830
25892,1.01,Ideal,G,SI2,61.6,54.0,6.4,6.45,3.96,4560
24445,0.32,Ideal,H,VS2,63.0,57.0,4.38,4.35,2.75,648
26882,0.7,Good,E,VS1,59.8,62.0,5.74,5.8,3.45,2973
21473,1.05,Ideal,G,SI2,62.7,57.0,6.45,6.51,4.06,5127
3420,0.28,Very Good,E,VVS2,60.0,56.0,4.26,4.28,2.56,642
14669,2.09,Premium,H,SI2,61.0,60.0,8.28,8.19,5.02,10182
24647,0.7,Ideal,F,SI2,60.1,57.0,5.78,5.81,3.48,2163
4079,0.76,Good,E,VS2,63.2,56.0,5.82,5.86,3.69,3249
214,0.9,Very Good,G,SI2,61.1,55.0,6.21,6.26,3.81,3445
7139,0.36,Ideal,H,VVS1,62.0,54.8,4.57,4.59,2.84,764
2944,0.35,Ideal,F,VS2,62.6,56.0,4.49,4.52,2.82,706
15407,0.4,Ideal,G,SI1,60.9,55.0,4.8,4.78,2.92,873
11175,0.52,Ideal,D,VS2,61.8,57.0,5.16,5.2,3.2,1822
11480,1.04,Ideal,G,SI2,63.1,55.0,6.45,6.52,4.09,4414
10942,0.46,Very Good,F,VS2,59.9,55.0,5.06,5.08,3.04,1258
20959,0.5,Fair,H,SI1,64.9,54.0,5.01,4.98,3.24,1094
4170,0.31,Very Good,H,VS1,61.4,56.0,4.37,4.39,2.69,544
20884,1.01,Very Good,G,VS2,63.1,57.0,6.39,6.35,4.02,5939
15251,0.43,Very Good,G,VS2,59.1,60.0,4.88,4.93,2.9,867
1184,0.9,Good,F,SI2,61.9,62.0,6.07,6.12,3.77,3267
24053,1.16,Very Good,G,VVS1,60.7,56.0,6.77,6.83,4.13,9023
26252,0.63,Very Good,D,IF,59.6,59.0,5.55,5.59,3.32,4800
7276,0.25,Ideal,G,SI1,62.3,53.0,4.06,4.09,2.54,363
2733,1.24,Very Good,G,SI1,61.8,58.0,6.9,6.96,4.28,7106
5305,1.67,Ideal,H,VS1,61.8,55.9,7.57,7.6,4.69,13887
16380,0.37,Very Good,H,SI1,62.6,63.0,4.6,4.5,2.85,491
22632,0.31,Good,I,VS2,63.1,54.0,4.31,4.34,2.73,435
4312,0.71,Ideal,G,VVS2,61.5,56.0,5.74,5.69,3.52,3504
3140,0.37,Premium,F,VS2,61.2,60.0,4.63,4.59,2.82,957
12852,0.9,Very Good,E,VVS2,63.7,57.0,6.1,6.12,3.89,6892
9592,0.3,Ideal,H,VVS1,62.3,57.0,4.26,4.28,2.66,665
5653,2.05,Premium,I,VS2,62.5,59.0,8.07,8.12,5.06,15897
23078,0.31,Premium,H,VVS2,61.2,60.0,4.39,4.37,2.68,802
19613,0.33,Ideal,G,VVS1,62.2,57.0,4.46,4.41,2.76,1114
22083,0.87,Very Good,H,SI1,62.2,57.0,6.05,6.11,3.78,3180
1400,0.9,Premium,I,VS1,61.0,55.0,6.29,6.27,3.83,3720
2993,0.33,Ideal,G,VVS1,62.0,56.0,4.48,4.45,2.77,1114
18857,1.06,Ideal,G,VS1,60.7,56.0,6.6,6.64,4.02,7594
26417,0.3,Ideal,D,VVS2,61.6,56.0,4.32,4.35,2.67,1041
5803,0.8,Ideal,G,VS2,62.2,56.0,5.94,5.87,3.67,2834
4820,1.0,Good,E,SI2,63.7,61.0,6.27,6.32,4.01,3819
16098,1.05,Premium,G,VS2,62.8,58.0,6.48,6.44,4.06,6181
12486,0.93,Ideal,F,SI2,61.9,57.0,6.21,6.25,3.86,3941
19813,1.14,Very Good,I,SI1,63.5,56.0,6.62,6.58,4.19,4788
17867,1.02,Very Good,E,SI1,58.9,58.0,6.51,6.54,3.84,5232
17985,0.57,Premium,E,VS1,61.6,58.0,5.36,5.33,3.29,2753
19349,0.57,Fair,F,VVS2,65.2,56.2,5.19,5.23,3.4,1902
25389,0.41,Premium,G,VVS2,61.6,58.0,4.8,4.74,2.94,1076
19765,2.38,Premium,H,VS1,60.9,59.0,8.62,8.59,5.24,18522
817,0.35,Premium,H,VVS1,62.1,58.0,4.46,4.52,2.79,798
21805,0.31,Premium,D,SI2,62.1,59.0,4.31,4.35,2.69,462
3236,0.34,Very Good,D,SI2,60.7,61.0,4.45,4.51,2.72,507
15374,1.03,Ideal,D,SI1,61.2,55.0,6.51,6.57,4.0,5804
24557,0.26,Premium,E,VS2,60.4,58.0,4.19,4.15,2.52,580
19988,1.51,Ideal,F,SI1,62.3,57.0,7.33,7.3,4.56,12459
22061,0.36,Premium,D,SI2,61.5,60.0,4.6,4.54,2.81,689
14451,1.05,Premium,D,SI2,58.9,58.0,6.74,6.67,3.95,5134
2483,0.5,Ideal,D,VS2,61.2,55.0,5.12,5.07,3.12,1808
11974,0.7,Very Good,E,VS2,62.8,57.0,5.66,5.68,3.56,2553
17432,0.9,Good,G,VS1,63.6,58.0,6.09,6.12,3.88,4540
17533,0.72,Very Good,H,SI1,63.0,58.0,5.68,5.71,3.59,2198
7086,1.0,Premium,H,VS2,59.4,61.0,6.51,6.46,3.85,5572
4858,1.05,Premium,J,VS1,60.0,60.0,6.46,6.43,4.0,4116
22762,1.55,Very Good,G,SI2,61.9,60.0,7.31,7.36,4.54,8873
22273,1.2,Good,F,VVS1,63.6,57.0,6.71,6.74,4.28,10982
20073,0.41,Ideal,F,VVS1,61.9,56.0,4.77,4.79,2.96,1295
9686,1.52,Fair,H,VS2,62.1,66.0,7.33,7.13,4.5,8674
14524,1.24,Premium,F,VS1,58.0,58.0,7.16,7.02,4.11,9930
1699,0.71,Good,G,SI1,62.3,56.0,5.68,5.72,3.55,2251
21376,0.39,Very Good,F,VS1,62.0,56.0,4.72,4.64,2.9,971
17672,0.66,Very Good,E,SI2,61.3,57.2,5.59,5.66,3.45,1769
1297,1.01,Very Good,D,SI2,60.3,57.0,6.51,6.56,3.94,4588
19905,0.96,Premium,I,SI2,62.7,58.0,6.24,6.2,3.9,3229
12167,1.13,Very Good,D,VS2,62.9,58.0,6.59,6.63,4.16,8561
13833,0.34,Premium,D,VS2,60.4,60.0,4.51,4.56,2.74,805
11884,0.27,Very Good,E,VVS1,62.4,55.0,4.18,4.22,2.62,591
18862,0.9,Premium,G,SI1,61.0,60.0,6.17,6.12,3.75,3879
18120,1.28,Premium,I,VS2,61.7,60.0,7.05,6.95,4.32,6762
15004,0.56,Ideal,H,VS2,61.7,54.0,5.31,5.33,3.28,1427
5445,1.51,Very Good,H,VVS1,61.5,58.0,7.3,7.39,4.52,12981
17104,0.31,Ideal,G,VS2,59.1,57.0,4.45,4.48,2.64,544
16994,0.9,Very Good,H,SI1,62.3,63.0,6.13,6.06,3.8,3387
26712,0.79,Ideal,G,SI1,61.8,56.0,5.93,5.91,3.66,2831
25719,1.52,Premium,G,VS1,58.8,61.0,7.54,7.45,4.41,10640
20584,0.33,Ideal,G,VS2,62.5,57.0,4.41,4.39,2.75,743
19955,0.31,Premium,F,VVS1,59.4,58.0,4.45,4.41,2.63,982
18407,1.4,Very Good,I,VS1,61.6,59.0,7.17,7.22,4.43,7584
15720,1.22,Very Good,I,VS1,61.6,60.0,6.86,6.8,4.21,5966
11286,0.91,Premium,D,SI1,59.0,61.0,6.35,6.29,3.73,4663
4247,0.5,Ideal,F,SI2,61.6,57.0,5.14,5.08,3.15,1016
5431,2.2,Premium,I,VS2,58.9,60.0,8.63,8.52,5.05,17905
16832,0.9,Very Good,F,SI2,62.0,59.0,6.2,6.1,3.81,3977
4289,1.95,Very Good,H,SI1,62.9,58.0,7.86,7.94,4.97,14603
6564,1.01,Good,G,VS2,63.9,54.0,6.37,6.31,4.05,5701
5248,0.44,Ideal,D,VS1,62.3,55.0,4.88,4.84,3.03,1294
5149,1.03,Very Good,F,SI2,63.1,57.0,6.42,6.38,4.04,3668
18685,0.43,Very Good,G,SI1,63.1,58.0,4.79,4.75,3.01,903
16647,0.8,Ideal,E,VS1,61.8,56.0,5.92,5.96,3.67,5007
21415,1.5,Premium,G,VS2,61.2,61.0,7.34,7.29,4.48,12308
24566,0.34,Ideal,D,I1,62.5,57.0,4.47,4.49,2.8,413
6412,1.36,Very Good,G,VVS2,60.8,60.0,7.12,7.16,4.34,11774
822,0.26,Ideal,I,VS2,61.8,55.0,4.12,4.17,2.56,371
20630,1.0,Ideal,J,VS1,62.3,56.0,6.43,6.38,3.99,4144
12682,0.51,Very Good,H,VVS1,63.2,57.0,5.06,5.1,3.21,1744
21004,2.01,Good,E,SI2,63.1,58.0,7.89,8.01,5.02,15255
4862,1.0,Good,I,VS2,62.6,59.0,6.28,6.33,3.95,4081
2964,0.51,Ideal,G,VS1,61.0,55.0,5.21,5.11,3.15,1781
6853,0.29,Ideal,G,VVS2,61.3,56.0,4.23,4.25,2.6,600
4789,0.94,Very Good,F,SI2,62.4,58.0,6.17,6.23,3.87,3518
1631,1.8,Ideal,F,SI1,61.9,56.0,7.78,7.87,4.84,14814
8410,0.26,Very Good,G,VVS1,61.6,56.0,4.14,4.17,2.55,545
17838,1.07,Very Good,H,VS1,62.5,56.0,6.52,6.6,4.1,5661
4956,0.7,Very Good,I,SI2,61.8,58.0,5.65,5.71,3.51,1977
3421,2.0,Good,I,SI2,64.2,52.0,7.91,7.88,5.07,11400
12905,0.4,Ideal,G,IF,61.1,56.0,4.76,4.79,2.92,1257
23014,0.54,Ideal,F,VS2,,56.0,5.27,5.29,3.2,1680
8381,1.16,Premium,G,VVS2,60.0,59.0,6.89,6.82,4.11,9146
26889,0.3,Ideal,F,VVS1,62.4,56.0,4.28,4.31,2.68,868
9796,1.11,Ideal,E,IF,61.8,55.0,6.65,6.69,4.12,15464
4035,0.34,Ideal,E,VVS1,62.1,57.0,4.5,4.46,2.78,1084
19102,0.41,Ideal,D,SI1,60.7,55.0,4.83,4.86,2.94,771
20285,0.3,Premium,F,VVS2,61.6,58.0,4.28,4.35,2.66,737
7036,0.54,Ideal,I,VS2,61.9,56.0,5.2,5.26,3.24,1260
16064,0.41,Ideal,G,VVS2,62.2,56.0,4.75,4.8,2.97,1007
17146,1.03,Premium,E,SI2,61.4,58.0,6.49,6.45,3.97,4328
25811,1.01,Premium,G,SI2,60.4,59.0,6.57,6.52,3.95,4327
6577,0.91,Ideal,I,VS2,62.2,56.0,6.22,6.18,3.86,3751
10350,0.31,Premium,G,SI1,62.6,58.0,4.34,4.29,2.7,593
